,price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,brand
28897,2195,2003,toyota camry,1,4,gas,173434,automatic,sedan,white,0,toyota
28898,20999,1999,ford f-250 super duty,3,8,diesel,210000,manual,pickup,unknown,1,ford
28899,9000,2006,ram 2500,2,6,diesel,317000,automatic,truck,grey,1,ram
28900,6750,2004,ford f-150,3,8,gas,158600,automatic,truck,silver,1,ford
28901,12900,2007,toyota tundra,3,8,gas,175261,automatic,pickup,white,0,toyota
28902,4100,2016,nissan versa,2,4,gas,100670,automatic,sedan,black,0,nissan
28903,700,2000,ford f-150,1,8,gas,282863,automatic,truck,white,1,ford
28904,21900,2017,chevrolet silverado,3,6,gas,93971,automatic,pickup,white,1,chevrolet
28905,28000,2014,ford expedition,4,6,gas,51000,automatic,SUV,grey,0,ford
28906,10500,2011,bmw x5,3,6,gas,129857,automatic,SUV,white,1,bmw
28907,27500,2015,chevrolet silverado,3,8,gas,66150,automatic,truck,unknown,1,chevrolet
28908,32000,2017,ford f-250 super duty,3,8,gas,26000,automatic,pickup,white,1,ford
28909,2600,2004,ford f-150,2,8,gas,180000,automatic,pickup,unknown,1,ford
28910,5500,2010,subaru forester,3,4,gas,121000,automatic,SUV,unknown,1,subaru
28911,3999,2004,toyota camry,4,4,gas,124850,automatic,sedan,silver,0,toyota
28912,3499,2003,honda accord,4,4,gas,139910,automatic,coupe,silver,0,honda
28913,8999,2009,nissan maxima,4,6,gas,66055,automatic,sedan,white,0,nissan
28914,3999,2002,honda cr-v,4,4,gas,118061,automatic,SUV,silver,1,honda
28915,2990,2004,chevrolet silverado,4,8,gas,180000,automatic,pickup,white,1,chevrolet
28916,4300,2007,honda odyssey,2,6,gas,173000,automatic,mini-van,grey,0,honda
28917,3990,2011,nissan altima,4,4,gas,136958,automatic,sedan,black,0,nissan
28918,2990,2008,ford focus,4,4,gas,135000,automatic,sedan,grey,0,ford
28919,2990,2003,honda accord,4,4,gas,139910,automatic,sedan,silver,0,honda
28920,3990,2007,toyota prius,4,4,gas,123175,automatic,hatchback,unknown,0,toyota
28921,23995,2018,ram 1500,4,8,gas,17830,automatic,pickup,unknown,1,ram
28922,13995,2016,nissan altima,3,6,gas,5500,automatic,sedan,white,0,nissan
28923,6800,2008,gmc sierra 1500,2,8,gas,180000,automatic,pickup,unknown,1,gmc
28924,2800,2007,toyota prius,1,4,hybrid,214000,automatic,hatchback,red,0,toyota
28925,2000,2001,ram 1500,1,6,gas,141672,automatic,truck,red,0,ram
28926,4995,2006,chrysler town & country,2,6,gas,98000,automatic,mini-van,white,0,chrysler
28927,5000,2002,ram 2500,2,8,gas,113000,automatic,pickup,silver,1,ram
28928,23500,2010,ford f350,2,8,gas,86000,automatic,truck,black,1,ford
28929,26000,2016,ford f-150,3,6,gas,38000,automatic,pickup,grey,1,ford
28930,6000,2001,chevrolet silverado 2500hd,2,8,gas,184264,automatic,truck,silver,1,chevrolet
28931,16997,2018,chevrolet equinox,3,4,gas,30802,automatic,SUV,grey,1,chevrolet
28932,6200,2009,ford edge,3,6,gas,134000,automatic,SUV,silver,0,ford
28933,4250,2005,honda accord,3,4,gas,183163,automatic,sedan,red,0,honda
28934,14978,2012,ram 1500,3,8,gas,72519,automatic,pickup,unknown,1,ram
28935,14885,2016,chevrolet impala,3,6,gas,36821,automatic,sedan,silver,0,chevrolet
28936,11971,2015,volkswagen passat,3,4,gas,27160,automatic,sedan,grey,1,volkswagen
28937,8990,2008,chevrolet silverado 1500,2,8,gas,180915,automatic,truck,grey,1,chevrolet
28938,19950,2014,chevrolet silverado 1500,2,8,gas,87377,automatic,truck,black,1,chevrolet
28939,26000,2016,ford f-150,3,8,gas,38000,automatic,pickup,unknown,1,ford
28940,4300,2009,toyota prius,2,4,hybrid,168000,automatic,hatchback,brown,0,toyota
28941,8500,2004,ford f-250 super duty,3,8,diesel,386561,automatic,truck,white,1,ford
28942,23900,2014,ford f-150,3,6,gas,91600,automatic,pickup,unknown,1,ford
28943,29000,2016,chevrolet silverado 1500,4,8,gas,47847,automatic,truck,grey,0,chevrolet
28944,13500,2013,ford f-150,2,6,gas,199600,automatic,pickup,grey,1,ford
28945,7000,2011,volkswagen jetta,3,5,gas,61660,automatic,sedan,white,0,volkswagen
28946,18250,2013,chevrolet silverado,3,8,gas,103940,automatic,pickup,silver,1,chevrolet
28947,9775,2012,bmw x5,2,6,gas,109810,automatic,SUV,unknown,1,bmw
28948,18900,2012,ford f250,2,8,diesel,190000,automatic,pickup,silver,1,ford
28949,16985,2006,ram 2500,2,6,diesel,195611,automatic,truck,silver,0,ram
28950,15855,2012,nissan frontier,2,6,gas,117674,automatic,truck,silver,1,nissan
28951,12485,2016,chevrolet colorado,2,4,gas,55189,automatic,truck,white,0,chevrolet
28952,32485,2014,ram 2500,2,6,diesel,70182,automatic,truck,white,0,ram
28953,25500,2007,ram 3500,3,6,diesel,91000,manual,truck,white,1,ram
28954,31594,2015,gmc sierra 1500,3,8,gas,76866,automatic,truck,white,1,gmc
28955,7950,2014,subaru forester,3,4,gas,153900,automatic,SUV,green,1,subaru
28956,31400,2016,chevrolet silverado 1500 crew,2,8,gas,55189,automatic,pickup,black,1,chevrolet
28957,5750,2009,honda odyssey,2,6,gas,198000,automatic,mini-van,grey,0,honda
28958,27500,2010,gmc sierra 2500hd,2,8,diesel,135718,automatic,truck,grey,1,gmc
28959,6700,2005,ford f150,2,6,gas,170100,automatic,truck,brown,0,ford
28960,1250,2002,nissan sentra,2,4,gas,204,automatic,sedan,black,0,nissan
28961,8700,2011,honda accord,2,6,gas,59780,automatic,sedan,grey,0,honda
28962,12900,2010,bmw x5,3,6,gas,73309,automatic,SUV,unknown,1,bmw
28963,29988,2017,gmc sierra,4,8,gas,36000,automatic,truck,black,1,gmc
28964,6995,2004,toyota sienna,3,6,gas,172086,automatic,van,unknown,0,toyota
28965,6995,1994,gmc yukon,3,8,gas,123997,automatic,SUV,unknown,1,gmc
28967,3500,2004,toyota prius,2,4,hybrid,228000,automatic,sedan,unknown,0,toyota
28968,5100,2009,toyota camry le,3,4,gas,130000,automatic,sedan,unknown,0,toyota
28969,11995,2016,chevrolet colorado,2,4,gas,66680,automatic,truck,white,0,chevrolet
28970,4500,2010,volkswagen jetta,2,5,gas,130927,automatic,sedan,unknown,0,volkswagen
28972,33000,2018,chevrolet silverado 1500,4,8,gas,24200,automatic,pickup,blue,1,chevrolet
28973,9900,2013,chevrolet malibu,3,4,gas,98000,automatic,sedan,silver,0,chevrolet
28974,3500,2004,jeep grand cherokee,2,8,gas,187002,automatic,SUV,red,1,jeep
28975,10700,2012,jeep grand cherokee,3,6,gas,144612,automatic,wagon,unknown,1,jeep
28976,6399,2007,ford edge,3,6,gas,142347,automatic,wagon,white,0,ford
28977,18495,2013,ford f-150,3,6,gas,138330,automatic,truck,black,1,ford
28978,6999,2011,nissan murano,2,6,gas,194595,automatic,SUV,unknown,0,nissan
28979,8500,2013,ford fusion se,3,4,gas,94000,automatic,sedan,white,0,ford
28980,22900,2012,toyota 4runner,3,6,gas,105556,automatic,SUV,red,1,toyota
28981,19225,2002,chevrolet corvette,3,8,gas,142999,manual,coupe,yellow,0,chevrolet
28982,12999,2012,ford f-150,3,8,gas,135973,automatic,truck,white,1,ford
28983,11999,2010,ford f-150,3,8,gas,137483,automatic,truck,unknown,1,ford
28984,1400,1998,nissan altima,2,4,gas,174200,automatic,sedan,brown,0,nissan
28985,6500,1984,chevrolet corvette,3,8,gas,148000,automatic,coupe,silver,0,chevrolet
28986,2900,2006,chevrolet trailblazer,2,6,gas,106000,automatic,SUV,grey,0,chevrolet
28987,10495,2016,chevrolet equinox,3,4,gas,137721,automatic,wagon,black,1,chevrolet
28988,16999,2012,ford f-150,3,6,gas,102603,automatic,truck,unknown,1,ford
28989,10000,2010,ford f-150,3,8,gas,150264,automatic,truck,black,1,ford
28990,5500,2013,chevrolet impala,2,6,gas,132525,automatic,sedan,unknown,0,chevrolet
28991,5775,2010,nissan frontier,2,4,gas,366378,manual,truck,unknown,0,nissan
28992,19995,2012,ford f-150,3,6,gas,68429,automatic,truck,custom,1,ford
28993,12999,2010,ford f-150,3,8,gas,155023,automatic,truck,white,1,ford
28994,10999,2009,ford f-150,3,8,gas,165466,automatic,truck,white,1,ford
28995,4995,2012,ford focus,3,4,gas,129140,automatic,sedan,black,0,ford
28996,5775,2010,nissan frontier,2,4,gas,130608,manual,truck,black,0,nissan
28997,12495,2007,cadillac escalade,3,8,gas,137000,automatic,SUV,grey,1,cadillac
28998,5500,2013,chevrolet impala,2,6,gas,106375,automatic,sedan,unknown,0,chevrolet
28999,9399,2011,kia sorento,3,6,gas,105307,automatic,SUV,black,0,kia
29000,2695,2008,chevrolet impala,2,6,gas,174898,automatic,sedan,brown,0,chevrolet
29001,10495,2008,toyota highlander,3,6,gas,107387,automatic,SUV,black,0,toyota
29002,19999,2014,ford f-150,3,8,gas,142732,automatic,truck,black,1,ford
29003,13995,2015,ram 1500,3,6,diesel,155998,automatic,truck,black,1,ram
29004,5991,2013,ford focus se,2,4,gas,106375,automatic,sedan,unknown,0,ford
29005,6950,2003,chevrolet suburban,3,8,gas,164479,automatic,SUV,black,1,chevrolet
29006,12995,2012,ford f-150,3,6,gas,144431,automatic,truck,blue,1,ford
29007,11495,2015,ford f-150,3,8,gas,78327,automatic,truck,custom,1,ford
29008,23900,2008,chevrolet corvette,3,8,gas,134591,manual,coupe,red,0,chevrolet
29009,3700,2009,jeep liberty,2,6,gas,160000,automatic,SUV,blue,0,jeep
29010,11000,2004,jeep wrangler unlimited,3,6,gas,169530,automatic,SUV,red,1,jeep
29011,15495,2010,ram 1500,3,8,gas,135873,automatic,truck,red,1,ram
29013,10000,2010,ford f-150,3,8,gas,150264,automatic,truck,black,1,ford
29014,6000,2009,dodge charger,2,6,gas,120000,automatic,sedan,white,0,dodge
29015,6000,2010,ford fusion,2,4,gas,195738,automatic,hatchback,white,0,ford
29016,17000,2008,chevrolet silverado 1500,2,8,gas,84000,automatic,truck,silver,1,chevrolet
29017,7500,2012,toyota camry,3,4,gas,112000,automatic,sedan,unknown,0,toyota
29018,6500,2009,toyota prius,3,4,gas,109000,automatic,hatchback,white,0,toyota
29019,29588,2017,chevrolet silverado,4,8,gas,17000,automatic,truck,unknown,1,chevrolet
29020,25150,2015,toyota tacoma,3,6,gas,78327,automatic,pickup,white,1,toyota
29021,4599,2010,dodge grand caravan,2,6,gas,174818,automatic,mini-van,unknown,0,dodge
29022,29500,2016,toyota 4runner,3,6,gas,89600,automatic,SUV,unknown,1,toyota
29023,5299,2014,ford focus,2,4,gas,130455,automatic,sedan,white,0,ford
29024,1800,1989,toyota camry,3,4,gas,196617,automatic,sedan,blue,0,toyota
29025,2499,2009,nissan versa,3,4,gas,186043,automatic,sedan,black,0,nissan
29026,33000,2015,toyota 4runner,3,6,gas,70100,automatic,SUV,white,1,toyota
29027,6300,2004,ford f-150,2,8,gas,148830,automatic,truck,custom,0,ford
29028,6500,2000,ford f-250 super duty,1,8,diesel,280000,manual,truck,blue,1,ford
29029,6000,2010,ford fusion,2,4,gas,195738,automatic,hatchback,unknown,0,ford
29030,3300,2003,honda accord,2,6,gas,170000,automatic,sedan,black,0,honda
29031,17500,2015,chevrolet silverado 2500hd,2,8,diesel,84000,automatic,truck,blue,1,chevrolet
29032,15200,2013,honda accord,4,4,gas,67535,automatic,sedan,custom,0,honda
29033,9000,2017,subaru impreza,2,4,gas,34000,automatic,hatchback,grey,1,subaru
29034,25900,2015,ford f150 supercrew cab xlt,2,6,gas,59799,other,pickup,red,1,ford
29035,5300,2009,chevrolet impala,3,6,gas,93638,automatic,sedan,white,0,chevrolet
29036,15500,2018,chevrolet silverado 1500,2,8,gas,32823,automatic,truck,white,0,chevrolet
29037,9000,2013,ford f-250 super duty,1,8,gas,158000,automatic,pickup,white,1,ford
29038,16999,2012,ford f-150,3,6,gas,121058,automatic,truck,black,1,ford
29039,7999,2012,ford escape,3,6,gas,105443,automatic,wagon,silver,0,ford
29040,5888,2011,nissan sentra,3,4,gas,107000,automatic,sedan,unknown,0,nissan
29041,16995,2013,ford f-150,3,6,gas,146734,automatic,truck,black,1,ford
29042,17950,2012,ford f-150,3,6,gas,106404,automatic,truck,silver,1,ford
29043,13000,2009,chevrolet tahoe,3,8,gas,133325,other,SUV,black,0,chevrolet
29044,15995,2013,ford f-150,3,8,gas,98000,automatic,truck,unknown,1,ford
29045,4495,2003,chevrolet trailblazer,3,6,gas,145515,automatic,SUV,green,1,chevrolet
29046,9999,2013,ford edge,3,5,gas,96587,automatic,SUV,black,0,ford
29047,7800,2013,volkswagen jetta,3,4,diesel,78000,automatic,sedan,black,0,volkswagen
29048,18500,2016,chevrolet silverado 1500,3,8,gas,56000,automatic,pickup,white,0,chevrolet
29049,17500,2009,chevrolet silverado 1500,3,8,gas,130000,automatic,pickup,unknown,0,chevrolet
29050,14500,2014,honda civic,4,4,gas,45000,automatic,sedan,unknown,0,honda
29051,14900,2015,chevrolet traverse,3,6,gas,59700,automatic,SUV,grey,0,chevrolet
29052,14000,2010,chevrolet camaro,2,8,gas,130608,automatic,coupe,grey,0,chevrolet
29053,11750,2010,ford f-150,2,8,gas,135000,automatic,truck,black,0,ford
29054,4999,2011,nissan rogue,3,4,gas,103771,automatic,SUV,red,0,nissan
29055,8597,2002,ram 1500,3,8,gas,142999,automatic,truck,green,1,ram
29056,34000,2019,chevrolet silverado 1500,4,8,gas,12606,automatic,truck,silver,1,chevrolet
29057,19997,2011,jeep wrangler unlimited,3,6,gas,84932,automatic,SUV,unknown,1,jeep
29058,25995,2015,jeep wrangler unlimited,3,6,gas,84566,automatic,SUV,red,1,jeep
29059,8000,2001,ford f250,2,8,diesel,300000,automatic,pickup,white,1,ford
29060,19999,2015,gmc sierra 1500,3,8,gas,126632,automatic,pickup,black,0,gmc
29061,9998,2009,ford f-150,3,8,gas,193203,automatic,pickup,unknown,1,ford
29062,14995,2011,ford f-150,3,8,gas,166512,automatic,pickup,unknown,1,ford
29063,6300,1998,ford f-150,2,8,gas,174200,automatic,pickup,white,1,ford
29064,6800,2005,ford f-150,2,8,gas,211054,automatic,pickup,white,0,ford
29065,8995,2009,chevrolet silverado 1500,3,8,gas,153602,automatic,pickup,red,0,chevrolet
29066,20977,2013,chevrolet silverado 1500,3,8,gas,90505,automatic,pickup,grey,1,chevrolet
29067,4500,2009,nissan altima,3,4,gas,219000,automatic,sedan,black,0,nissan
29068,16900,2015,honda pilot,3,6,gas,21000,automatic,SUV,unknown,0,honda
29069,4495,2006,chevrolet tahoe,3,8,gas,204381,automatic,SUV,black,1,chevrolet
29070,1000,2005,ford escape,1,6,gas,206000,automatic,SUV,green,1,ford
29071,14500,1997,chevrolet silverado,2,8,gas,185000,automatic,pickup,unknown,0,chevrolet
29073,27500,2018,jeep wrangler,4,6,gas,17224,automatic,truck,black,1,jeep
29074,5995,2013,ford focus se,2,4,gas,103757,automatic,sedan,white,0,ford
29075,5000,2000,toyota tundra,2,8,gas,266000,automatic,pickup,grey,1,toyota
29076,10999,2010,ford f-150,3,8,gas,165936,automatic,truck,white,1,ford
29077,2750,2008,dodge grand caravan,3,6,gas,134591,automatic,mini-van,silver,0,dodge
29078,6100,2009,toyota camry,4,4,gas,124000,automatic,sedan,silver,0,toyota
29079,5650,2006,ford f250 super duty,2,8,diesel,145000,automatic,pickup,white,0,ford
29080,22988,2014,ram 1500,4,8,gas,73800,automatic,truck,black,1,ram
29081,30900,2013,ford f350,4,8,diesel,110000,automatic,truck,black,1,ford
29082,4150,2002,ford ranger,3,6,gas,196364,automatic,truck,white,0,ford
29083,16995,2011,gmc sierra 2500hd,2,8,diesel,192800,automatic,truck,white,1,gmc
29084,2495,2005,dodge dakota,2,8,gas,245047,automatic,truck,blue,1,dodge
29085,3500,2006,toyota highlander,4,4,gas,175000,automatic,SUV,brown,1,toyota
29086,7995,2013,toyota camry,2,4,gas,139215,automatic,sedan,unknown,0,toyota
29087,3995,2008,toyota corolla,2,4,gas,147398,automatic,sedan,red,0,toyota
29088,7995,2010,chevrolet tahoe,2,8,gas,239001,automatic,SUV,silver,1,chevrolet
29089,2495,2001,subaru outback,2,4,gas,109738,manual,wagon,green,1,subaru
29090,25000,2014,ford f-150,3,8,gas,78000,automatic,pickup,black,1,ford
29091,1995,2003,volkswagen passat,2,4,gas,196378,automatic,sedan,unknown,0,volkswagen
29092,13975,2013,toyota highlander,3,6,gas,111149,automatic,SUV,white,1,toyota
29093,3000,2001,ford f-150,1,8,gas,213000,automatic,truck,black,1,ford
29094,12000,2004,ram 2500,3,8,gas,95000,automatic,truck,black,1,ram
29095,4995,2004,ram 1500,3,8,gas,194193,automatic,pickup,silver,1,ram
29096,11000,2008,toyota tacoma,2,6,gas,240000,automatic,truck,silver,1,toyota
29097,12495,2011,nissan frontier,3,4,gas,120000,automatic,truck,unknown,0,nissan
29098,7495,2012,volkswagen jetta,2,5,gas,138000,automatic,sedan,white,0,volkswagen
29099,6995,2008,honda accord,2,4,gas,158470,automatic,sedan,blue,0,honda
29100,6995,2011,toyota camry,2,4,gas,185494,automatic,sedan,silver,0,toyota
29101,6995,2011,volkswagen jetta,2,5,gas,143290,automatic,sedan,grey,0,volkswagen
29102,6995,2013,volkswagen jetta,2,4,gas,127800,automatic,sedan,blue,0,volkswagen
29103,7495,2014,volkswagen jetta,2,4,gas,158000,automatic,sedan,silver,0,volkswagen
29104,5500,2011,chevrolet impala,3,6,gas,123025,automatic,sedan,unknown,0,chevrolet
29106,1150,2003,hyundai santa fe,3,6,gas,230125,automatic,SUV,custom,0,hyundai
29107,23995,2015,ram 1500,3,6,diesel,59000,automatic,truck,brown,1,ram
29108,8900,2012,gmc sierra 1500,2,8,gas,128,automatic,truck,white,0,gmc
29109,6495,2012,volkswagen jetta,2,4,gas,145000,automatic,sedan,grey,0,volkswagen
29110,7995,2010,honda cr-v,2,4,gas,188817,automatic,SUV,silver,1,honda
29111,6995,2008,toyota camry,2,4,gas,139802,automatic,sedan,red,0,toyota
29112,5995,2008,toyota camry,2,4,gas,194000,automatic,sedan,red,0,toyota
29113,20300,2015,toyota highlander,3,6,gas,69000,automatic,SUV,grey,1,toyota
29115,7995,2012,volkswagen jetta,2,5,gas,152000,automatic,sedan,grey,0,volkswagen
29116,2700,2004,ford explorer,2,8,gas,141000,automatic,SUV,red,1,ford
29117,6900,2009,chevrolet silverado 1500,2,6,gas,131000,automatic,truck,unknown,0,chevrolet
29118,11000,2016,volkswagen passat,4,4,gas,70000,automatic,sedan,blue,0,volkswagen
29119,9500,1998,chevrolet corvette,2,8,gas,116000,automatic,coupe,black,0,chevrolet
29120,2500,2004,ford taurus,2,6,gas,129541,automatic,sedan,silver,0,ford
29121,15995,2011,cadillac escalade,2,8,gas,138182,automatic,SUV,black,1,cadillac
29122,16998,2008,ram 2500,2,6,gas,214330,automatic,truck,silver,1,ram
29123,6500,2003,gmc sierra 1500,2,8,gas,170000,automatic,pickup,blue,1,gmc
29124,13650,2017,kia soul,3,4,gas,17350,automatic,sedan,white,0,kia
29125,2500,2008,chevrolet impala,2,6,gas,178341,automatic,sedan,grey,0,chevrolet
29126,5500,2007,chevrolet trailblazer,2,6,gas,152120,automatic,SUV,unknown,1,chevrolet
29127,12647,2010,ford taurus,2,6,gas,76901,automatic,sedan,unknown,1,ford
29128,3997,2008,ford fusion,2,6,gas,182102,automatic,sedan,silver,0,ford
29129,4000,2008,subaru outback,3,4,gas,190500,manual,wagon,blue,1,subaru
29130,13995,2017,jeep cherokee,3,6,gas,12775,automatic,SUV,white,0,jeep
29131,18995,2017,chevrolet silverado 1500,3,8,gas,47000,automatic,truck,unknown,0,chevrolet
29132,11500,2015,subaru impreza,2,4,gas,81300,automatic,sedan,black,1,subaru
29133,3850,2005,volkswagen jetta,3,4,diesel,143964,automatic,wagon,red,0,volkswagen
29134,16278,2012,ram 1500,3,8,gas,124816,automatic,truck,white,1,ram
29135,9500,2017,ford focus,3,4,gas,59709,automatic,hatchback,silver,0,ford
29137,4900,1999,ram 2500,1,6,diesel,315000,manual,pickup,white,0,ram
29138,6900,2013,chevrolet cruze,3,4,gas,78399,automatic,sedan,grey,0,chevrolet
29139,1500,2007,toyota sienna,2,6,gas,153000,automatic,mini-van,silver,1,toyota
29140,10000,2005,chevrolet silverado 2500hd,2,8,diesel,366000,automatic,truck,white,1,chevrolet
29141,3995,2009,ford f150,2,8,gas,187000,automatic,pickup,red,1,ford
29142,5888,2011,nissan sentra,3,4,gas,107000,automatic,sedan,silver,0,nissan
29143,3000,1996,ford ranger,2,4,gas,167125,manual,pickup,green,0,ford
29144,12995,2014,chevrolet traverse,3,6,gas,74182,automatic,SUV,black,1,chevrolet
29145,4988,2001,ford expedition,3,8,gas,149600,automatic,truck,black,0,ford
29146,12995,2018,ford escape,3,4,gas,23689,automatic,SUV,white,1,ford
29147,6995,2014,chevrolet cruze,3,4,gas,54252,automatic,sedan,grey,0,chevrolet
29148,5988,2004,chevrolet silverado,3,6,gas,100000,automatic,truck,unknown,0,chevrolet
29149,10498,2016,ford focus,3,4,gas,52379,automatic,sedan,silver,0,ford
29150,4450,2006,jeep liberty,2,6,gas,159521,automatic,SUV,green,1,jeep
29151,3998,2003,chevrolet suburban,2,8,gas,170000,automatic,SUV,white,1,chevrolet
29152,7998,2014,chevrolet camaro,3,8,gas,90000,manual,convertible,black,0,chevrolet
29153,7995,2004,ford f-250,3,8,diesel,153057,automatic,truck,red,1,ford
29154,2500,2006,ford taurus,3,6,gas,146331,automatic,sedan,unknown,0,ford
29155,7995,2006,ford f-250,3,8,diesel,256000,automatic,truck,white,1,ford
29156,12995,2006,ford f-250,3,8,diesel,163000,automatic,truck,blue,1,ford
29157,11995,2008,ford f-250,3,8,diesel,190000,automatic,truck,green,1,ford
29158,29588,2014,jeep wrangler,4,6,gas,60000,automatic,SUV,black,1,jeep
29159,1800,2006,nissan maxima,1,6,gas,173000,automatic,sedan,silver,0,nissan
29160,7750,2014,chevrolet cruze,3,4,gas,110485,automatic,sedan,silver,0,chevrolet
29161,4995,2008,jeep liberty,3,6,gas,164000,automatic,SUV,green,1,jeep
29162,5150,2006,honda cr-v,3,4,gas,206000,automatic,SUV,silver,1,honda
29163,13995,2009,chevrolet silverado,3,8,gas,112000,automatic,truck,white,1,chevrolet
29164,9500,2014,chevrolet silverado,3,6,gas,110874,automatic,truck,white,1,chevrolet
